Tyear,Transect,Date,Year,Round,Species,0,5,10,15,20,25,30,35,40,45,Total,Average,SPECIAL
GYP04_2022_3,GYP04,5/16,2022,3,CENMEL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,7.000,1.273,
GYP04_2022_3,GYP04,5/16,2022,3,SALMEL,0.000,0.000,0.000,2.000,121.000,0.000,0.000,0.000,768.000,0.000,891.000,162.000,
GYP04_2022_3,GYP04,5/16,2022,3,PHACIC,0.000,0.000,0.000,0.000,0.000,0.000,97.000,0.000,0.000,0.000,97.000,17.636,
GYP04_2022_3,GYP04,5/16,2022,3,ESCCAL,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,8.000,1.455,
GYP04_2022_3,GYP04,5/16,2022,3,DEIFAS,0.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,0.000,0.000,16.000,2.909,
GYP04_2022_3,GYP04,5/16,2022,3,ERIFAS,80.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80.000,14.545,
GYP04_2022_3,GYP04,5/16,2022,3,ACMGLA,0.000,0.000,0.000,52.000,0.000,0.000,0.000,0.000,0.000,0.000,52.000,9.455,
GYP02_2022_3,GYP02,5/16,2022,3,SALMEL,0.000,22.000,2.000,0.000,0.000,0.000,0.000,0.000,15.000,609.000,648.000,117.818,
GYP02_2022_3,GYP02,5/16,2022,3,ROMCOU,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,1.091,
GYP02_2022_3,GYP02,5/16,2022,3,CALMAC,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.364,
GYP02_2022_3,GYP02,5/16,2022,3,BLOCRO,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,8.000,1.455,
GYP02_2022_3,GYP02,5/16,2022,3,ENCCAL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP02_2022_3,GYP02,5/16,2022,3,BRANIG,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP02_2022_3,GYP02,5/16,2022,3,ERIFOL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP02_2022_3,GYP02,5/16,2022,3,MALFAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP02_2022_3,GYP02,5/16,2022,3,ERICON,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I50_2022_3,I50,5/18,2022,3,ACMGLA,250.000,660.000,600.000,900.000,1000.000,378.000,1100.000,1331.000,1000.000,1620.000,8839.000,1607.091,
I50_2022_3,I50,5/18,2022,3,EROCIC,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,4.000,0.727,
I50_2022_3,I50,5/18,2022,3,BRANIG,18.000,0.000,55.000,0.000,0.000,0.000,0.000,9.000,0.000,0.000,82.000,14.909,
I50_2022_3,I50,5/18,2022,3,MALFAS,0.000,0.000,15.000,0.000,5.000,9.000,0.000,0.000,0.000,0.000,29.000,5.273,
I50_2022_3,I50,5/18,2022,3,CALSPL,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.182,
I50_2022_3,I50,5/18,2022,3,DEIFAS,0.000,1.000,3.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,5.000,0.909,
I50_2022_3,I50,5/18,2022,3,SALAPI,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I50_2022_3,I50,5/18,2022,3,ERIFAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I50_2022_3,I50,5/18,2022,3,CLAPUR,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I50_2022_3,I50,5/18,2022,3,ERIFOL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I20_2022_3,I20,5/18,2022,3,SALMEL,0.000,54.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.000,9.818,
I20_2022_3,I20,5/18,2022,3,DEIFAS,0.000,0.000,0.000,0.000,8.000,0.000,3.000,54.000,25.000,4.000,94.000,17.091,
I20_2022_3,I20,5/18,2022,3,CALSPL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I20_2022_3,I20,5/18,2022,3,ESCCAL,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,2.000,0.364,
I20_2022_3,I20,5/18,2022,3,BRANIG,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.364,
I20_2022_3,I20,5/18,2022,3,ERIFOL,0.000,0.000,0.000,0.000,0.000,0.000,441.000,27.000,57.000,168.000,693.000,126.000,816
I20_2022_3,I20,5/18,2022,3,ERIFAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,11.000,2.000,1350
I20_2022_3,I20,5/18,2022,3,ACMGLA,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,3.000,0.545,
I20_2022_3,I20,5/18,2022,3,MALFAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP09_2022_3,GYP09,5/19,2022,3,DEIFAS,0.000,0.000,0.000,0.000,0.000,0.000,1.000,59.000,0.000,0.000,60.000,10.909,
GYP09_2022_3,GYP09,5/19,2022,3,ERIFAS,0.000,567.000,0.000,0.000,0.000,0.000,426.000,0.000,0.000,0.000,993.000,180.545,
GYP09_2022_3,GYP09,5/19,2022,3,ESCCAL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP09_2022_3,GYP09,5/19,2022,3,CALMAC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP09_2022_3,GYP09,5/19,2022,3,BRANIG,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP09_2022_3,GYP09,5/19,2022,3,ERICON,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP09_2022_3,GYP09,5/19,2022,3,SALMEL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP09_2022_3,GYP09,5/19,2022,3,SALAPI,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I02_2022_3,I02,5/19,2022,3,DEIFAS,39.000,11.000,19.000,3.000,8.000,2.000,0.000,2.000,7.000,16.000,107.000,19.455,
I02_2022_3,I02,5/19,2022,3,CALWED,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.182,
I02_2022_3,I02,5/19,2022,3,ACMGLA,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.182,
I02_2022_3,I02,5/19,2022,3,BRANIG,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,3.000,0.545,
I02_2022_3,I02,5/19,2022,3,TRILAN,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I02_2022_3,I02,5/19,2022,3,MALFAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I02_2022_3,I02,5/19,2022,3,OSMTEN,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I02_2022_3,I02,5/19,2022,3,SALMEL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I02_2022_3,I02,5/19,2022,3,ENCCAL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
IRC23_2022_3,IRC23,5/20,2022,3,BRANIG,3.000,0.000,2.000,58.000,0.000,0.000,0.000,0.000,0.000,0.000,63.000,11.455,
IRC23_2022_3,IRC23,5/20,2022,3,ACMMAR,88.000,12.000,0.000,0.000,0.000,4.000,0.000,0.000,18.000,44.000,166.000,30.182,
IRC23_2022_3,IRC23,5/20,2022,3,EROCIC,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,1.273,
IRC23_2022_3,IRC23,5/20,2022,3,ENCCAL,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,5.000,0.909,
IRC23_2022_3,IRC23,5/20,2022,3,HESWHI,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,8.000,1.455,
IRC23_2022_3,IRC23,5/20,2022,3,MALFAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,10.000,1.818,
IRC23_2022_3,IRC23,5/20,2022,3,ERIFAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
IRC08_2022_3,IRC08,5/20,2022,3,BRANIG,20.000,3.000,5.000,0.000,8.000,18.000,0.000,0.000,5.000,14.000,73.000,13.273,
IRC08_2022_3,IRC08,5/20,2022,3,ACMGLA,9.000,0.000,19.000,0.000,0.000,1.000,0.000,0.000,177.000,11.000,217.000,39.455,
IRC08_2022_3,IRC08,5/20,2022,3,SALMEL,0.000,25.000,10.000,85.000,15.000,4.000,0.000,2.000,0.000,53.000,194.000,35.273,
IRC08_2022_3,IRC08,5/20,2022,3,PSECAL,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,10.000,1.818,
IRC08_2022_3,IRC08,5/20,2022,3,CALMAC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,2.000,0.364,
IRC08_2022_3,IRC08,5/20,2022,3,EROCIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,0.364,
IRC08_2022_3,IRC08,5/20,2022,3,DEIFAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.182,
